seed,irrev_sit_count,ablated_sit_count,delta_sit_count,irrev_mean_Ct,ablated_mean_Ct,delta_mean_Ct,irrev_normal_ticks,ablated_normal_ticks,delta_normal_ticks,irrev_alpha_final,ablated_alpha_final,delta_alpha_final,irrev_alpha_slope,ablated_alpha_slope,delta_alpha_slope
271,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5528,0.5528,0.0,0.07957999999999998,0.07957999999999998,0.0
272,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8944,0.8946,-0.00019999999999997797,0.32867000000000013,0.3288700000000001,-0.00019999999999997797
273,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
274,3.0,4.0,-1.0,0.6216941176470586,0.5593705882352942,0.062323529411764444,57.0,60.0,-3.0,0.8888,0.8761,0.012700000000000045,0.32491333333333317,0.31221333333333334,0.012699999999999823
275,4.0,4.0,0.0,0.6270898692810457,0.5626411764705882,0.06444869281045751,57.0,60.0,-3.0,0.5656,0.5626,0.0030000000000000027,0.0923666666666666,0.0893666666666666,0.0030000000000000027
276,3.0,4.0,-1.0,0.6249732026143792,0.5572428104575164,0.06773039215686272,57.0,60.0,-3.0,0.8909,0.8879,0.0030000000000000027,0.32453333333333323,0.3215333333333331,0.0030000000000001137
277,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
278,3.0,3.0,0.0,0.6205094771241829,0.568632679738562,0.0518767973856209,57.0,60.0,-3.0,0.9056,0.8633,0.042300000000000004,0.34143999999999985,0.2991400000000001,0.04229999999999978
279,4.0,3.0,1.0,0.6244212418300653,0.5688133986928106,0.05560784313725475,57.0,60.0,-3.0,0.8582,0.8409,0.017299999999999982,0.2924700000000001,0.27517000000000014,0.017299999999999982
280,3.0,3.0,0.0,0.620623202614379,0.5655558823529412,0.05506732026143779,57.0,61.0,-4.0,0.8964,0.8981,-0.0017000000000000348,0.33067,0.3323700000000003,-0.0017000000000002569
281,3.0,3.0,0.0,0.6222725490196077,0.5658614379084967,0.05641111111111097,57.0,61.0,-4.0,0.9005,0.9006,-9.999999999998899e-05,0.33661333333333343,0.3367133333333333,-9.999999999987796e-05
282,4.0,3.0,1.0,0.6251496732026143,0.5682643790849673,0.05688529411764698,58.0,60.0,-2.0,0.5821,0.5762,0.005899999999999905,0.0863000000000001,0.08039999999999997,0.005900000000000127
283,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
284,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5536,0.5536,0.0,0.07990333333333338,0.07990333333333338,0.0
285,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
286,3.0,4.0,-1.0,0.6237539215686273,0.5574235294117647,0.06633039215686265,57.0,60.0,-3.0,0.8701,0.8701,0.0,0.3072366666666667,0.3072366666666667,0.0
287,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8996,0.8997,-0.00010000000000010001,0.3338700000000001,0.3339700000000001,-9.999999999998899e-05
288,4.0,3.0,1.0,0.6250513071895424,0.56055522875817,0.0644960784313724,58.0,61.0,-3.0,0.5612,0.5612,0.0,0.08600000000000013,0.08600000000000013,0.0
289,4.0,3.0,1.0,0.6287101307189542,0.5637323529411764,0.0649777777777778,57.0,60.0,-3.0,0.5671,0.5671,0.0,0.09386666666666654,0.09386666666666654,0.0
290,4.0,3.0,1.0,0.6248147058823528,0.5614464052287583,0.06336830065359444,58.0,60.0,-2.0,0.561,0.5384,0.022600000000000064,0.08777999999999986,0.06518000000000002,0.022599999999999842
291,3.0,4.0,-1.0,0.6215712418300653,0.568928431372549,0.05264281045751629,57.0,60.0,-3.0,0.5554,0.5542,0.0011999999999999789,0.06951666666666662,0.06831666666666664,0.0011999999999999789
292,4.0,3.0,1.0,0.6255454248366011,0.5685464052287582,0.05699901960784293,58.0,60.0,-2.0,0.5622,0.5484,0.013800000000000034,0.0830200000000001,0.06922000000000006,0.013800000000000034
293,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
294,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
295,4.0,3.0,1.0,0.6289147058823529,0.5641232026143791,0.06479150326797378,57.0,60.0,-3.0,0.5557,0.5557,0.0,0.08246666666666669,0.08246666666666669,0.0
296,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
297,3.0,3.0,0.0,0.621970588235294,0.5658921568627451,0.056078431372548976,57.0,61.0,-4.0,0.9054,0.9055,-9.999999999998899e-05,0.34151333333333334,0.3416133333333333,-9.999999999998899e-05
298,3.0,3.0,0.0,0.621970588235294,0.5661941176470588,0.055776470588235205,57.0,61.0,-4.0,0.9008,0.8969,0.0039000000000000146,0.3350700000000002,0.3311700000000001,0.0039000000000001256
299,4.0,4.0,0.0,0.6268513071895424,0.5615650326797386,0.06528627450980384,57.0,60.0,-3.0,0.5363,0.5323,0.0040000000000000036,0.061316666666666686,0.05731666666666668,0.0040000000000000036
300,3.0,4.0,-1.0,0.6233003267973857,0.5641477124183006,0.05915261437908503,57.0,61.0,-4.0,0.8815,0.8668,0.014699999999999935,0.3157700000000001,0.30107000000000017,0.014699999999999935
301,3.0,4.0,-1.0,0.6214215686274509,0.5690898692810457,0.05233169934640525,57.0,60.0,-3.0,0.5452,0.544,0.0011999999999999789,0.06707666666666678,0.0658766666666667,0.0012000000000000899
302,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
303,3.0,4.0,-1.0,0.6205924836601308,0.5644748366013073,0.056117647058823494,57.0,61.0,-4.0,0.8667,0.8634,0.0033000000000000806,0.30097000000000007,0.29767,0.0033000000000000806
304,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9045,0.9046,-9.999999999998899e-05,0.3406133333333333,0.3407133333333333,-9.999999999998899e-05
305,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
306,4.0,3.0,1.0,0.6254173202614378,0.5619114379084967,0.06350588235294108,58.0,60.0,-2.0,0.5502,0.5282,0.02200000000000002,0.07696666666666663,0.05496666666666661,0.02200000000000002
307,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
308,3.0,4.0,-1.0,0.6205094771241829,0.5647745098039216,0.055734967320261286,57.0,61.0,-4.0,0.8974,0.8901,0.007299999999999973,0.33167000000000024,0.32437000000000016,0.007300000000000084
309,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
310,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
311,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
312,4.0,3.0,1.0,0.6220660130718955,0.5688676470588235,0.05319836601307193,57.0,60.0,-3.0,0.568,0.5668,0.0011999999999999789,0.0722000000000001,0.07100000000000001,0.0012000000000000899
313,3.0,4.0,-1.0,0.620623202614379,0.5644689542483661,0.056154248366012904,57.0,61.0,-4.0,0.8964,0.8926,0.0038000000000000256,0.33067,0.3268700000000001,0.0037999999999999146
314,3.0,4.0,-1.0,0.6242375816993463,0.566871568627451,0.05736601307189526,57.0,59.0,-2.0,0.8624,0.8482,0.014200000000000101,0.2995366666666668,0.2853366666666667,0.014200000000000101
315,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5596,0.5596,0.0,0.08636666666666659,0.08636666666666659,0.0
316,3.0,4.0,-1.0,0.6241160130718953,0.5664647058823529,0.05765130718954248,55.0,59.0,-4.0,0.5683,0.5684,-9.999999999998899e-05,0.07250000000000006,0.07260000000000005,-9.999999999998899e-05
317,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
318,3.0,4.0,-1.0,0.6208457516339869,0.5647745098039216,0.05607124183006529,57.0,61.0,-4.0,0.8957,0.8923,0.0034000000000000696,0.3299700000000003,0.32657000000000014,0.0034000000000001807
319,4.0,3.0,1.0,0.6252192810457515,0.5680777777777777,0.05714150326797385,58.0,60.0,-2.0,0.5684,0.5625,0.005900000000000016,0.0826433333333334,0.07674333333333327,0.005900000000000127
320,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.3365600000000001,0.33666000000000007,-9.999999999998899e-05
321,3.0,4.0,-1.0,0.623573202614379,0.5572428104575164,0.06633039215686254,57.0,60.0,-3.0,0.8864,0.8864,0.0,0.3235366666666666,0.3235366666666666,0.0
322,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.33537000000000017,0.33547000000000016,-9.999999999998899e-05
323,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
324,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
325,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5528,0.5528,0.0,0.07957999999999998,0.07957999999999998,0.0
326,3.0,4.0,-1.0,0.6248,0.5647709150326798,0.06002908496732018,56.0,61.0,-5.0,0.8707,0.8892,-0.01849999999999996,0.3049700000000002,0.32347000000000004,-0.01849999999999985
327,4.0,4.0,0.0,0.6276401960784312,0.5626411764705882,0.06499901960784304,57.0,60.0,-3.0,0.5626,0.5626,0.0,0.0893666666666666,0.0893666666666666,0.0
328,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
329,3.0,4.0,-1.0,0.623573202614379,0.5572428104575164,0.06633039215686254,57.0,60.0,-3.0,0.8906,0.8906,0.0,0.32853333333333323,0.32853333333333323,0.0
330,3.0,4.0,-1.0,0.620623202614379,0.5641326797385621,0.056490522875816906,57.0,61.0,-4.0,0.8964,0.8966,-0.00019999999999997797,0.33067,0.3308700000000002,-0.00020000000000020002
331,3.0,4.0,-1.0,0.6228565359477123,0.5656859477124183,0.05717058823529397,56.0,59.0,-3.0,0.5685,0.565,0.0035000000000000586,0.08156333333333338,0.07806333333333332,0.0035000000000000586
332,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8971,0.8973,-0.00019999999999997797,0.3325600000000002,0.33276000000000006,-0.00019999999999986695
333,3.0,3.0,0.0,0.6227281045751634,0.5687529411764706,0.053975163398692794,57.0,60.0,-3.0,0.8805,0.8448,0.035699999999999954,0.3147700000000002,0.27907000000000015,0.035700000000000065
334,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
335,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
336,4.0,3.0,1.0,0.6224006535947713,0.569603594771242,0.05279705882352925,57.0,60.0,-3.0,0.5477,0.5465,0.0011999999999999789,0.061829999999999996,0.060629999999999906,0.0012000000000000899
337,4.0,4.0,0.0,0.6228019607843137,0.5667993464052288,0.056002614379084936,57.0,60.0,-3.0,0.8553,0.8518,0.0034999999999999476,0.2895700000000003,0.28607000000000016,0.0035000000000001696
338,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9011,0.9012,-9.999999999998899e-05,0.3365600000000001,0.33666000000000007,-9.999999999998899e-05
339,4.0,4.0,0.0,0.6268084967320261,0.5712369281045752,0.05557156862745094,57.0,61.0,-4.0,0.5691,0.5658,0.0033000000000000806,0.09586666666666666,0.09256666666666669,0.0032999999999999696
340,4.0,3.0,1.0,0.6247356209150325,0.5685464052287582,0.05618921568627433,58.0,60.0,-2.0,0.5767,0.5534,0.023299999999999987,0.09082999999999991,0.06752999999999992,0.023299999999999987
341,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
342,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
343,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
344,3.0,4.0,-1.0,0.6208457516339869,0.56714477124183,0.05370098039215687,57.0,60.0,-3.0,0.8934,0.8677,0.025699999999999945,0.3276699999999999,0.30197000000000007,0.025699999999999834
345,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
346,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
347,4.0,4.0,0.0,0.6276401960784312,0.5721300653594772,0.055510130718954054,57.0,60.0,-3.0,0.5626,0.5541,0.008499999999999952,0.0893666666666666,0.08086666666666664,0.008499999999999952
348,4.0,3.0,1.0,0.6250513071895424,0.56055522875817,0.0644960784313724,58.0,61.0,-3.0,0.5705,0.5705,0.0,0.08888333333333326,0.08888333333333326,0.0
349,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
350,4.0,3.0,1.0,0.6255944444444445,0.568535294117647,0.057059150326797425,58.0,60.0,-2.0,0.5649,0.559,0.005899999999999905,0.07902999999999999,0.07313000000000008,0.005899999999999905
351,4.0,3.0,1.0,0.6258091503267972,0.5682754901960785,0.0575336601307187,58.0,60.0,-2.0,0.5764,0.5706,0.005800000000000027,0.08060000000000006,0.07480000000000003,0.005800000000000027
352,3.0,4.0,-1.0,0.6249732026143792,0.5664728758169935,0.058500326797385704,57.0,59.0,-2.0,0.8894,0.8587,0.03069999999999995,0.3265366666666666,0.29583666666666664,0.03069999999999995
353,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.8957,0.8958,-9.999999999998899e-05,0.3299700000000003,0.3300700000000001,-9.999999999976694e-05
354,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
355,3.0,4.0,-1.0,0.6205094771241829,0.5644725490196077,0.05603692810457517,57.0,61.0,-4.0,0.8996,0.8958,0.0037999999999999146,0.3338700000000001,0.3300700000000001,0.0038000000000000256
356,3.0,4.0,-1.0,0.6248101307189542,0.5574718954248365,0.06733823529411764,57.0,60.0,-3.0,0.8768,0.8738,0.0030000000000000027,0.3129133333333334,0.30991333333333326,0.0030000000000001137
357,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
358,3.0,3.0,0.0,0.6223862745098039,0.565857843137255,0.056528431372548926,57.0,61.0,-4.0,0.894,0.8941,-9.999999999998899e-05,0.32826999999999995,0.32837000000000016,-0.00010000000000021103
359,4.0,4.0,0.0,0.6268084967320261,0.5709555555555555,0.05585294117647055,57.0,61.0,-4.0,0.5691,0.5692,-9.999999999998899e-05,0.09586666666666666,0.09596666666666664,-9.999999999998899e-05
360,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.9058,0.9059,-9.999999999998899e-05,0.33943333333333325,0.33953333333333324,-9.999999999998899e-05
361,3.0,4.0,-1.0,0.620959477124183,0.5644689542483661,0.056490522875816906,57.0,61.0,-4.0,0.8925,0.8926,-9.999999999998899e-05,0.3267700000000001,0.3268700000000001,-9.999999999998899e-05
362,3.0,4.0,-1.0,0.6208457516339869,0.5644725490196077,0.05637320261437917,57.0,61.0,-4.0,0.899,0.8992,-0.00019999999999997797,0.3351133333333334,0.33531333333333324,-0.00019999999999986695
363,4.0,3.0,1.0,0.6268084967320261,0.5639794117647059,0.0628290849673202,57.0,60.0,-3.0,0.5691,0.5641,0.0050000000000000044,0.09586666666666666,0.09086666666666665,0.0050000000000000044
364,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
365,4.0,3.0,1.0,0.6252983660130719,0.5682392156862744,0.057059150326797425,58.0,60.0,-2.0,0.5569,0.551,0.005899999999999905,0.08202999999999999,0.07612999999999998,0.005900000000000016
366,3.0,4.0,-1.0,0.6205924836601308,0.5641326797385621,0.056459803921568685,57.0,61.0,-4.0,0.8667,0.8966,-0.029899999999999927,0.30097000000000007,0.3308700000000002,-0.02990000000000015
367,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.561,0.561,0.0,0.08777999999999986,0.08777999999999986,0.0
368,4.0,4.0,0.0,0.6248147058823528,0.5607928104575163,0.0640218954248365,58.0,60.0,-2.0,0.5628,0.5512,0.011599999999999944,0.08910333333333337,0.07750333333333331,0.011600000000000055
369,3.0,4.0,-1.0,0.6234486928104574,0.5662781045751634,0.057170588235294084,56.0,59.0,-3.0,0.5765,0.5731,0.0033999999999999586,0.08629666666666674,0.08289666666666667,0.0034000000000000696
370,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5525,0.5525,0.0,0.0792666666666666,0.0792666666666666,0.0
371,4.0,3.0,1.0,0.6246866013071894,0.5682503267973857,0.05643627450980371,58.0,60.0,-2.0,0.5659,0.5456,0.020299999999999985,0.08799999999999997,0.06769999999999987,0.020300000000000096
372,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5546,0.5546,0.0,0.08090333333333338,0.08090333333333338,0.0
373,3.0,4.0,-1.0,0.6228885620915032,0.5664728758169935,0.05641568627450977,57.0,59.0,-2.0,0.8822,0.8656,0.016599999999999948,0.31792999999999993,0.30133,0.016599999999999948
374,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
375,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.9097,0.9098,-0.00010000000000010001,0.3433333333333334,0.34343333333333337,-9.999999999998899e-05
376,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
377,3.0,4.0,-1.0,0.6216941176470586,0.5648104575163398,0.05688366013071877,57.0,61.0,-4.0,0.887,0.8871,-9.999999999998899e-05,0.32245999999999997,0.32256000000000007,-0.00010000000000010001
378,3.0,4.0,-1.0,0.6216941176470586,0.559246732026144,0.062447385620914675,57.0,60.0,-3.0,0.9012,0.8978,0.0033999999999999586,0.33692333333333346,0.3335233333333334,0.0034000000000000696
379,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8936,0.8936,0.0,0.32852666666666663,0.32852666666666663,0.0
380,3.0,4.0,-1.0,0.6209196078431372,0.5644689542483661,0.05645065359477108,57.0,61.0,-4.0,0.8633,0.8926,-0.029299999999999993,0.2975700000000002,0.3268700000000001,-0.02929999999999988
381,3.0,4.0,-1.0,0.6249732026143792,0.559246732026144,0.06572647058823522,57.0,60.0,-3.0,0.8954,0.8954,0.0,0.3311299999999998,0.3311299999999998,0.0
382,3.0,3.0,0.0,0.6205094771241829,0.565559477124183,0.05494999999999994,57.0,61.0,-4.0,0.8974,0.899,-0.0016000000000000458,0.33167000000000024,0.3332700000000002,-0.0015999999999999348
383,4.0,4.0,0.0,0.6270898692810457,0.5712369281045752,0.05585294117647055,57.0,61.0,-4.0,0.5656,0.5658,-0.00019999999999997797,0.0923666666666666,0.09256666666666669,-0.000200000000000089
384,4.0,4.0,0.0,0.6207911764705881,0.5651807189542484,0.05561045751633975,58.0,61.0,-3.0,0.8643,0.8501,0.01419999999999999,0.30538999999999994,0.29119000000000006,0.01419999999999988
385,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5628,0.5628,0.0,0.08910333333333337,0.08910333333333337,0.0
386,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
387,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.903,0.9031,-9.999999999998899e-05,0.33911333333333327,0.33921333333333326,-9.999999999998899e-05
388,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
389,4.0,4.0,0.0,0.6248147058823528,0.5604192810457516,0.06439542483660121,58.0,61.0,-3.0,0.5652,0.5652,0.0,0.09021666666666672,0.09021666666666672,0.0
390,4.0,4.0,0.0,0.6274464052287582,0.5621562091503267,0.06529019607843145,57.0,60.0,-3.0,0.5592,0.5592,0.0,0.06360666666666676,0.06360666666666676,0.0
391,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.9112,0.9113,-9.999999999998899e-05,0.34483333333333344,0.3449333333333332,-9.999999999976694e-05
392,4.0,3.0,1.0,0.6288761437908496,0.564476797385621,0.0643993464052286,57.0,60.0,-3.0,0.5486,0.5486,0.0,0.07536666666666669,0.07536666666666669,0.0
393,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
394,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
395,3.0,4.0,-1.0,0.6248101307189542,0.5574718954248365,0.06733823529411764,57.0,60.0,-3.0,0.8965,0.8935,0.0030000000000000027,0.33197999999999994,0.32898000000000005,0.0029999999999998916
396,3.0,4.0,-1.0,0.6205924836601308,0.5641477124183006,0.056444771241830116,57.0,61.0,-4.0,0.8667,0.8668,-9.999999999998899e-05,0.30097000000000007,0.30107000000000017,-0.00010000000000010001
397,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
398,3.0,4.0,-1.0,0.6248101307189542,0.559475816993464,0.06533431372549015,57.0,60.0,-3.0,0.8761,0.8761,0.0,0.31156000000000006,0.31156000000000006,0.0
399,3.0,4.0,-1.0,0.6205094771241829,0.564136274509804,0.05637320261437895,57.0,61.0,-4.0,0.8974,0.8975,-9.999999999998899e-05,0.33167000000000024,0.33177000000000023,-9.999999999998899e-05
400,3.0,4.0,-1.0,0.6207620915032679,0.5644271241830066,0.05633496732026133,57.0,61.0,-4.0,0.8504,0.8506,-0.00019999999999997797,0.28834000000000004,0.28854,-0.00019999999999997797
401,3.0,3.0,0.0,0.621970588235294,0.565559477124183,0.05641111111111108,57.0,61.0,-4.0,0.8999,0.9,-9.999999999998899e-05,0.3341700000000002,0.3342700000000002,-9.999999999998899e-05
402,3.0,4.0,-1.0,0.6248,0.5680297385620915,0.05677026143790853,56.0,60.0,-4.0,0.8707,0.8708,-9.999999999998899e-05,0.3049700000000002,0.3050700000000002,-9.999999999998899e-05
403,3.0,4.0,-1.0,0.6230431372549019,0.5658725490196078,0.057170588235294084,56.0,59.0,-3.0,0.5769,0.5734,0.0034999999999999476,0.0810999999999999,0.07760000000000006,0.0034999999999998366
404,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.5582,0.5582,0.0,0.0832166666666666,0.0832166666666666,0.0
405,3.0,4.0,-1.0,0.6233003267973857,0.5680297385620915,0.05527058823529418,57.0,60.0,-3.0,0.8815,0.8708,0.010699999999999932,0.3157700000000001,0.3050700000000002,0.010699999999999932
406,4.0,3.0,1.0,0.6287101307189542,0.5639794117647059,0.06473071895424831,57.0,60.0,-3.0,0.5671,0.5641,0.0030000000000000027,0.09386666666666654,0.09086666666666665,0.0029999999999998916
407,4.0,3.0,1.0,0.6254173202614378,0.5610218954248366,0.06439542483660121,58.0,61.0,-3.0,0.556,0.556,0.0,0.08101666666666674,0.08101666666666674,0.0
408,3.0,4.0,-1.0,0.6221281045751633,0.5680297385620915,0.05409836601307183,56.0,60.0,-4.0,0.8792,0.8708,0.008399999999999963,0.31347000000000025,0.3050700000000002,0.008400000000000074
